2,3,2,0,8,12,-9, side = 17,0
2,3,2,2,20,4,-5, side = 21,0
2,3,2,4,32,-4,7, side = 33,0
2,3,2,6,44,-12,27, side = 53,0
2,3,3,1,18,14,-3, side = 23,0
2,3,3,3,30,6,5, side = 31,239104000
2,3,3,5,42,-2,21, side = 47,0
2,3,3,7,54,-10,45, side = 71,0
2,3,4,0,16,24,3, side = 29,0
2,3,4,2,28,16,7, side = 33,0
2,3,4,4,40,8,19, side = 45,0
2,3,4,6,52,0,39, side = 65,0
2,3,5,1,26,26,13, side = 39,0
2,3,5,3,38,18,21, side = 47,0
2,3,5,5,50,10,37, side = 63,0
2,3,6,0,24,36,23, side = 49,0
2,3,6,2,36,28,27, side = 53,0
2,4,0,1,8,-4,-19, side = 21,0
2,4,0,3,24,-12,-11, side = 29,0
2,4,0,5,40,-20,5, side = 45,0
2,4,0,7,56,-28,29, side = 69,0
2,4,1,0,4,8,-19, side = 21,0
2,4,1,2,20,0,-15, side = 25,0
2,4,1,4,36,-8,-3, side = 37,0
2,4,1,6,52,-16,17, side = 57,0
2,4,2,1,16,12,-15, side = 25,0
2,4,2,3,32,4,-7, side = 33,0
2,4,2,5,48,-4,9, side = 49,0
2,4,2,7,64,-12,33, side = 73,0
2,4,3,0,12,24,-11, side = 29,0
2,4,3,2,28,16,-7, side = 33,0
2,4,3,4,44,8,5, side = 45,0
2,4,3,6,60,0,25, side = 65,0
2,4,4,1,24,28,-3, side = 37,0
2,4,4,3,40,20,5, side = 45,0
2,4,4,5,56,12,21, side = 61,0
2,4,5,0,20,40,5, side = 45,0
2,4,5,2,36,32,9, side = 49,0
2,4,5,4,52,24,21, side = 61,0
2,5,0,0,0,0,-29, side = 29,0
2,5,0,2,20,-8,-25, side = 33,0
2,5,0,4,40,-16,-13, side = 45,0
2,5,0,6,60,-24,7, side = 65,0
2,5,1,1,14,6,-27, side = 31,0
2,5,1,3,34,-2,-19, side = 39,0
2,5,1,5,54,-10,-3, side = 55,0
2,5,2,0,8,20,-25, side = 33,0
2,5,2,2,28,12,-21, side = 37,0
2,5,2,4,48,4,-9, side = 49,0
